,cod_localidad,id_provincia,id_departamento,categoria,provincia,localidad,nombre,domicilio,código postal,número de teléfono,mail,web
564,30056070,30,30056,Espacios de Exhibición Patrimonial,Entre Ríos,Gualeguaychú,Museo De La Ciudad Casa De Haedo,San José 105,E2820EKC,3446437 036,azoteadelapalma@yahoo.com.ar,
565,30070040,30,30070,Espacios de Exhibición Patrimonial,Entre Ríos,La Paz,Museo Municipal De Bellas Artes,Italia 1043,E3190DNK,3437424 635,,
566,30070040,30,30070,Espacios de Exhibición Patrimonial,Entre Ríos,La Paz,Museo Regional Municipal Alicia González Castrillón,3 de Febrero y French,E3190AAB,3437421 265,,
567,30021150,30,30021,Espacios de Exhibición Patrimonial,Entre Ríos,Libertador Norte,Museo Histórico Municipal Dr. Roberto Habenicht,Linares Cardoso 330,E3103XAF,343491 0082,,
568,30077070,30,30077,Espacios de Exhibición Patrimonial,Entre Ríos,Nogoya,Museo Municipal De Nogoyá,25 de Mayo 687,E3150AFI,3435423 169,,
569,30084150,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Oro Verde,Museo Regional Conrado Hasenauer,Los Tordos (Detrás del Complejo Municipal de Piletas),E3100XAD,,,
570,30084150,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Oro Verde,Museo Carl Sagan Asociación Entrerriana De Astronomía,Complejo Esc. Alberdi - Observatorio Oro Verde,E3100XAD,343434 0229,,
571,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Barrial De Puerto Viejo Y Cuesta Los Vascos,Av. Estrada 1057,E3100EOA,343422 9871,,
572,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo De La Ciudad Dr. Cesar Blas Pérez Colman,Buenos Aires 226,E3100BQF,343421 1884,,
573,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo De Sitio Santos Domínguez Y Berguria,Monte Caseros y Urquiza,E3100ACA,343421 8253,,
574,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Y Mercado Provincial De Artesanías De Entre Ríos,Urquiza 1239,E3100FFC,343420 8891,,
575,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Interactivo De Ciencias Puerto Ciencia,B. Racedo y Pascual Palma,E3100IDH,343420 2240,,
576,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo De Ciencias Naturales Y Antropológicas Prof. Antonio Serrano,Carlos Gardel 62,E3100FWB,343420 8894,museoserrano@hotmail.com,
577,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Histórico De Entre Ríos Martiniano Leguizamón,Buenos Aires y Laprida,E3100BQF,343420 7869,museohistorico@gmail.com,
578,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Museo Provincial De Bellas Arte Dr. Pedro E. Martínez,Buenos Aires 355,E3100BQG,43311527,prensabellasartes@yahoo.com.ar,
579,30091100,30,30091,Espacios de Exhibición Patrimonial,Entre Ríos,Rosario del Tala,Museo Municipal Rosario Del Tala,Urquiza 259,E3174BLE,,,
580,30008090,30,30008,Espacios de Exhibición Patrimonial,Entre Ríos,San José,Museo Histórico Regional De La Colonia San José,Urquiza 1127,E3283DHM,3447470 088,museohistorico@ciudad.com.ar,
581,30088020,30,30088,Espacios de Exhibición Patrimonial,Entre Ríos,San Salvador,Museo De La Estación,Giacomelli S/N. Estación de San Salvador,3218,,,
582,30088020,30,30088,Espacios de Exhibición Patrimonial,Entre Ríos,San Salvador,Museo Del Arroz,San Martín y Manuel Belgrano,3218,345491 0035,,
583,30084270,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Viale,Museo De La Ciudad,Av. Dr. Martín Panutto Nº 277,E3109AWC,343492 0011,museo@vialedigital.com.ar,
584,30113070,30,30113,Espacios de Exhibición Patrimonial,Entre Ríos,Villa Domínguez,Museo Y Archivo Histórico Regional De Las Colonias Judías,San Martín 99,E3246BAA,3455492 191,,
585,30113080,30,30113,Espacios de Exhibición Patrimonial,Entre Ríos,Villaguay,Museo Histórico Regional Municipal,Juan Hermelo 519,E3240DNK,3455424 222,,
586,30113080,30,30113,Espacios de Exhibición Patrimonial,Entre Ríos,Villaguay,Museo De Antropología Indígena Tierra De Minuanes,Caseros 426,E3240BTR,,,
587,30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepción del Uruguay,Sala Evocativa De La Ribera,Avda. Paysandú y Spiro,3260,3442424210,,
588,30098040,30,30098,Espacios de Exhibición Patrimonial,Entre Ríos,Concepción del Uruguay,Yuchan,Galarza y Supremo Entrerriano,3260,3442441602,juanjorossi@argentina.com,
589,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Casa De La Cultura De Entre Ríos,Carbó 194,3100,3434207901,casaculturaentrerios@yahoo.com.ar,
590,30084160,30,30084,Espacios de Exhibición Patrimonial,Entre Ríos,Paraná,Fototeca De Entre Ríos,Irigoyen 329,3100,3434030283,info@eduardosegura.com.ar,
591,34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo De La Policía,Barrio 2 de Abril,3600,,,
592,34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo Del Suri,Calle O` Higgins - Barrio San Miguel,3600,,,
593,34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo Histórico Y Regional Juan Pablo Duffard,Av. 25 de Mayo 58,P3600AXN,,,
594,34014020,34,34014,Espacios de Exhibición Patrimonial,Formosa,Formosa,Museo Sacro Cultural Padre Carmelo Sciullo,Barrio Villa del Rosario,3600,,,
595,34049020,34,34049,Espacios de Exhibición Patrimonial,Formosa,Laguna Blanca,Museo Regional Del Noreste Formoseño,Ruta 86,3613,,direccionde patrimonio@formosa.gov.ar,
596,34056040,34,34056,Espacios de Exhibición Patrimonial,Formosa,Pirané,Museo Del Pueblo,"Centro Municipal de Cultura y Deportes, Roque Sáenz Peña y San Lorenzo",3606,3717461 007,,
597,34021060,34,34021,Espacios de Exhibición Patrimonial,Formosa,Villa Escolar,Museo De Ciencias Naturales,,3525,,,
598,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,Alto La Viña,Centro Cultural Y Museo Jorge Pasquini López,Víctor Hugo 45,Y4600XAU,38815 4047 509,,
599,38035040,38,38035,Espacios de Exhibición Patrimonial,Jujuy,Calilegua,Museo Regional De Artes Plásticas Casique Calilegua,"Av. Sarmiento, Esq. San Martín",Y4514BOR,3886430 913,,
600,38014040,38,38014,Espacios de Exhibición Patrimonial,Jujuy,El Carmen,Museo Del Automóvil Antiguo,Moreno 52 Esq. Perón,Y4603CHB,,,
601,38094040,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Hornillos,Complejo Cultural Posta De Hornillos,Ruta Nac. N° 9 Km. 73,Y4622XAK,,,
602,38094020,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Huacalera,Museo Arqueológico E Histórico De Huacalera,"Calle Lavalle, Esq. Av. 20 de Junio",Y4626XAI,388495 5204,,
603,38094040,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Huichaira,Museo En Los Cerros,Quebrada de Huichaira S/N,Y4624XAH,1159142134,,
604,38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Arqueológico Dr. Justiniano Torres Aparicio,Córdoba 115,Y4630BNC,388422 8993,,
605,38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Del Patrimonio Intangible,Buenos Aires 433,Y4630BCI,38815 4173 549,,
606,38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Arqueológico Municipal,Santa Fe S/N Barrio Centro,Y4630BCP,3887421 375,,
607,38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo Francisco Ramoneda,Salta 214,Y4630DNF,3887421 066,,
608,38028040,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Humahuaca,Museo  De Esculturas Nicasio Fernández Mar,Buenos Aires S/N,Y4630BCP,3887421 375,,
609,38112050,38,38112,Espacios de Exhibición Patrimonial,Jujuy,La Quiaca,Museo Comunitario Puna,Árabe Siria y 25 de Mayo,Y4650CMB,3885423 039,,
610,38112050,38,38112,Espacios de Exhibición Patrimonial,Jujuy,La Quiaca,Museo Arqueológico Y Etnográfico Musoj Ñan,Sarmiento 60,Y4650CYN,388423 423,,
611,38035080,38,38035,Espacios de Exhibición Patrimonial,Jujuy,Libertador General San Martin,Museo David Rhys,25 de Mayo 99,E3103XAF,343491 8000 INT 1460 / 1462,geociencia@uapar.edu,
612,38035080,38,38035,Espacios de Exhibición Patrimonial,Jujuy,Libertador Gral. San Martín,Centro De Visitantes Ledesma,"Reconquista 442, Barrio Ledesma",Y4512GCB,3886429 439,,
613,38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,"Museo Histórico, Arqueológico Y De Arte Pablo Baldwin",Miguel F. Aráoz Esq. 9 de Julio,Y4500EZJ,,,
614,38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,Museo Histórico Regional Fray José María Bottaro,9 de Julio 134,B2930HZD,3329427 677,musehistoricosanpedro@yahoo.com.ar,
615,38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,Museo Cacique Bonifacio Maidana,Av. 25 de Mayo y San Martín,3352,3751470 222,,
616,38063180,38,38063,Espacios de Exhibición Patrimonial,Jujuy,San Pedro,Casa Museo Fernando García Curten,Mitre 1574,B2930ABP,3329427 352,,
617,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Casa Macedonio Graz,Lamadrid Esq. Güemes,Y4600EDA,388431 0405,,
618,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo De Bellas Artes Jorge Mendoza,Av. Urquiza 410,Y4600AQD,388422 0149,,
619,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo En Maquetas Tupac Amaru,Alvear 1152,Y4600AJP,,,
620,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo De Ciencias Naturales Carlos Darwin - Colegio Nacional Nº1 Teodoro Sánchez De Bustamante,Gorriti 353,Y4600DXG,388423 3599,,
621,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Catedral,Sarmiento Esq. Belgrano,Y4600DYF,388422 6569,,
622,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Y Centro Cultural Culturarte,San Martín Esq. Sarmiento,Y4600ADJ,388424 9539,,
623,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Histórico Policial,Belgrano 493,Y4600ABG,388423 7764,,
624,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo De Arte Sacro San Francisco,Belgrano 677,Y4600ABK,388423 3434,,
625,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Histórico Provincial,Lavalle 256,Y4600EAF,388422 1355,,
626,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,Museo Arqueológico Provincial,Lavalle 434,Y4600EAJ,388431 0693,,
627,38021060,38,38021,Espacios de Exhibición Patrimonial,Jujuy,San Salvador de Jujuy,"Museo De Geología, Mineralogía Y Paleontología",Av. Bolivia 1661,Y4600GNE,388422 1593 INT 218,,
628,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo Ojito De Agua,Jujuy 558,Y4624APL,38815 5812 490,,
629,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo De Ermitas Tilcareñas,Rivadavia S/N,Y4624AYL,388423 4386,,
630,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Pucará,"Pucara S/N (A 1 Km de Tilcara, en la Margen Izquierda del Río Grande)",Y4624BIA,388495 5006,,
631,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo Medardo Pantoja,Alberro 560,Y4624ADL,,,
632,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo De Bellas Artesfundación Hugo Irureta,Belgrano y Bolívar,Y4624AFH,388495 5124,,
633,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo Regional De Pintura José Antonio Terry,Rivadavia 352,Y4624AYH,388495 5005,,
634,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo Arqueológico Dr. Eduardo Casanova,Belgrano 445,Y4624AFI,388495 5006,,
635,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,Museo De Escultura Ernesto Soto Avendaño,Belgrano 577,Y4624AFK,388495 5354,,
636,38098040,38,38098,Espacios de Exhibición Patrimonial,Jujuy,Tumbaya,Museo Cecilio Bustamante,"Coronel Quintana, Esq. Buenos Aires S/N",4618,388499 6015,,
637,38028060,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Uquia,Museo Familiar Dora Arancibia,Mariano Arancibia S/N,Y4626XAD,,,
638,38028060,38,38028,Espacios de Exhibición Patrimonial,Jujuy,Uquia,Museo Takashi Takahashi,Cátulo Aparicio S/N,Y4626XAD,388423 0901,,
639,38112080,38,38112,Espacios de Exhibición Patrimonial,Jujuy,Yavi,Casa Hacienda Del Marquesado De Tojo,Av. Marqués Campero S/N,4651,3887491 138,,
640,38112090,38,38112,Espacios de Exhibición Patrimonial,Jujuy,Yavi Chico,Museo Mama Antonia - Tata Portal,Comunidad Aborigen Yavi Chico,Y4651XAG,,,
641,38007020,38,38007,Espacios de Exhibición Patrimonial,Jujuy,Abra Pampa,Arqueológico Leopoldo Aban,Sarmiento 450,,,,
642,38094050,38,38094,Espacios de Exhibición Patrimonial,Jujuy,Tilcara,De Esculturas Alfredo Yacuzzi,Ambrosetti Entre Debenedetti y Castañeda,,,,
643,38112080,38,38112,Espacios de Exhibición Patrimonial,Jujuy,Yavi,De Antigales,,,3887491138,,
644,38112080,38,38112,Espacios de Exhibición Patrimonial,Jujuy,Yavi,Casa De Hacienda De Yavi Del Marquesado De Toso,,,,,
645,42070010,42,42070,Espacios de Exhibición Patrimonial,La Pampa,Alpachiri,Museo Histórico Municipal De Alpachiri,Ceballos s/n - Estación de Ferrocarril-,L6309AEA,2953497 102,,
646,42133020,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Alta Italia,Museo Histórico Municipal,Aristóbulo del Valle 351,L6207AEG,2302491 168,,
647,42147010,42,42147,Espacios de Exhibición Patrimonial,La Pampa,Arata,Museo Histórico De Arata,Libertad 250,L6385AGF,2335498 052,museoarata@hotmail.com,
648,42077020,42,42077,Espacios de Exhibición Patrimonial,La Pampa,Bernasconi,Museo Lucio V. Mansilla,Av. San Martín S/N,L8204AFB,2925499 222,,
649,42098010,42,42098,Espacios de Exhibición Patrimonial,La Pampa,Carro Quemado,Museo Histórico Familiar Orgales,Sobre Ruta Nº 105,6319,2338496 012,,
650,42098010,42,42098,Espacios de Exhibición Patrimonial,La Pampa,Carro Quemado,Museo Atelier Antonio Ortiz Echagüe,"Establecimiento ""La Holanda""",6319,2338496 038,,
651,42056020,42,42056,Espacios de Exhibición Patrimonial,La Pampa,Ceballos,Museo De La Biblioteca Popular Francisco Ceballos,Ruta Provincial N° 13 Km 80,6221,2954473 237,,
652,42112020,42,42112,Espacios de Exhibición Patrimonial,La Pampa,Colonia 25 de Mayo,Museo Geominero Don José Cholino,Ruta Provincial Nº 4 Parque Industrial,8201,299494 8177,,
653,42119010,42,42119,Espacios de Exhibición Patrimonial,La Pampa,Colonia Barón,Museo Colonia Barón,San Martín 345,L6315AFC,2333476 201,,
654,42154030,42,42154,Espacios de Exhibición Patrimonial,La Pampa,Colonia Santa María,La Casa Museo De Los Abuelos Guinder,San Martín S/N,8214,2952493 024,,
655,42035010,42,42035,Espacios de Exhibición Patrimonial,La Pampa,Conhelo,Museo Agrario José A. Gaillaurdou,Estación del ferrocarril,L6381XAI,2334482 001,,
656,42056030,42,42056,Espacios de Exhibición Patrimonial,La Pampa,Coronel Hilario Lagos,Museo Perito Francisco P. Moreno,San Martín n° 77,L6228AKC,2331495 049,,
657,42105020,42,42105,Espacios de Exhibición Patrimonial,La Pampa,Dorila,Museo Histórico Dorila,Calle 10 esquina 3,L6365XAJ,2302480 101,,
658,42035020,42,42035,Espacios de Exhibición Patrimonial,La Pampa,Eduardo Castex,Museo Histórico Municipal Juan Ricardo Nervi,Rivadavia S/N,6380,,,
659,42133040,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Embajador Martini,Museo Municipal Néstor Tellería,Estación del ferrocarril,,2335495 287,,
660,42133050,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Falucho,Museo Del Centenario,Acceso Ricardo Lavalle 298,6215,2331499 337,,
661,42105030,42,42105,Espacios de Exhibición Patrimonial,La Pampa,General Pico,Museo Regional Maracó,Calle 17 N° 560,L6360BAL,2302421 043,,
662,42077030,42,42077,Espacios de Exhibición Patrimonial,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,L8206BAA,2925497 244,,
663,42077030,42,42077,Espacios de Exhibición Patrimonial,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,8206,2925497 220,,
664,42070030,42,42070,Espacios de Exhibición Patrimonial,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,,2924492 498,andreaverna@yahoo.com.ar,
665,42133060,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Ingeniero Luiggi,Museo Histórico Municipal,9 de Julio S/N - Estación del ferrocarril,6205,2335472 155,,
666,42077050,42,42077,Espacios de Exhibición Patrimonial,La Pampa,Jacinto Arauz,Museo Histórico Del Médico Rural Dr. René G. Favaloro,Estación del ferrocarril,8208,2925493 224,,
667,42133030,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Maisonnave,Museo Chacarero La Loma,"Lote dos, fracción A, sección 1. Ruta Nac. 188",6212,2331460 182,,
668,42133030,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Maisonnave,Museo Juan Antonio Cantarella,,,2331491 004,mccantarella@hotmail.com,
669,42119030,42,42119,Espacios de Exhibición Patrimonial,La Pampa,Miguel Cané,Museo Colegio Gral. Don Martín Miguel De Güemes,Belgrano S/N,6331,2333498 046,,
670,42007030,42,42007,Espacios de Exhibición Patrimonial,La Pampa,Miguel Riglos,Museo Casa Vicente,Av. Belgrano 573,L6301ABF,2953498 163,,
671,42126040,42,42126,Espacios de Exhibición Patrimonial,La Pampa,Parera,Museo El Tordillo,Av. San Martín N° 434,L6213ALJ,2331497 152,,
672,42154050,42,42154,Espacios de Exhibición Patrimonial,La Pampa,Quehué,Museo Municipal Casa Sarasola,Paseo de la Estación,,2952499 010,,
673,42126060,42,42126,Espacios de Exhibición Patrimonial,La Pampa,Quetrequén,Museo Histórico El Almacén,España y Mohiragi,L6212XAB,2331493 018,,
674,42133080,42,42133,Espacios de Exhibición Patrimonial,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,L6200AQP,2331462 300,,
675,42140005,42,42140,Espacios de Exhibición Patrimonial,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",6330,295415 6924 12,,
676,42021020,42,42021,Espacios de Exhibición Patrimonial,La Pampa,Santa Rosa,Museo Histórico Legislativo,Corrientes 200,L6300AWD,2954428 351 INT. 3742,,
677,42021020,42,42021,Espacios de Exhibición Patrimonial,La Pampa,Santa Rosa,Casa  Museo La Malvinas,Parque recreativo Don Tomás,,2954436 555,,
678,42021020,42,42021,Espacios de Exhibición Patrimonial,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,L6300ARD,2954422 693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura
679,42021020,42,42021,Espacios de Exhibición Patrimonial,La Pampa,Santa Rosa,Museo Provincial De Artes,9 de Julio y Villegas,L6300AUG,2954427 332,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura
680,42021020,42,42021,Espacios de Exhibición Patrimonial,La Pampa,Santa Rosa,Museo Policial Crio General Alberto Dionisio Antonio,Avda. Belgrano Norte 140,L6300EMO,2954433 551,,
681,42140020,42,42140,Espacios de Exhibición Patrimonial,La Pampa,Toay,Museo Del Regimiento Nº 12,Av. Perón 8187,6303,2954498 253,,
682,42140020,42,42140,Espacios de Exhibición Patrimonial,La Pampa,Toay,Museo Histórico Teniente General Luis María Campos,Av. Perón 8187,6303,2954498 019,,
683,42140020,42,42140,Espacios de Exhibición Patrimonial,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,L6303AJE,2954381 996,,
684,42140020,42,42140,Espacios de Exhibición Patrimonial,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,L6303ACY,2954381 998,,
685,42147030,42,42147,Espacios de Exhibición Patrimonial,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,L6369BCI,2302499 120,,
686,42056060,42,42056,Espacios de Exhibición Patrimonial,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",6365,2302493 039,,
687,42119060,42,42119,Espacios de Exhibición Patrimonial,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,6315,2333493 031,bibmiras@cosypro.com.ar,
688,42035060,42,42035,Espacios de Exhibición Patrimonial,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,6313,2333497 103,,
689,42154020,42,42154,Espacios de Exhibición Patrimonial,La Pampa,Chacharramendi,Parador Histórico Pulperia De Chacharramendi,F. Seijo S/N,,2952491004,,
690,46007010,46,46007,Espacios de Exhibición Patrimonial,La Rioja,Aimogasta,Museo Regional,Luis Manzueto de Fuentes y 25 de Mayo,5310,3827420 115,,
691,46049050,46,46049,Espacios de Exhibición Patrimonial,La Rioja,Campanas,Museo Acnin,Barrio La Plaza,5361,,,
692,46035010,46,46035,Espacios de Exhibición Patrimonial,La Rioja,Chamical,Museo Municipal Prof. Rolando Hugo Reales,"Antigua Estación de Ferrocarril, 25 de Mayo S/N",5380,,,
693,46021040,46,46021,Espacios de Exhibición Patrimonial,La Rioja,Chuquis,Museo Histórico Castro Barros,Felipe Pelanda López S/N,5301,,,
694,46049070,46,46049,Espacios de Exhibición Patrimonial,La Rioja,Famatina,Museo Municipal De Famatina,Juan Facundo Quiroga S/N,5365,3825493 340,,
695,46014010,46,46014,Espacios de Exhibición Patrimonial,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,5300,3822457 035,,
696,46014010,46,46014,Espacios de Exhibición Patrimonial,La Rioja,La Rioja,Museo De Bellas Artes Octavio De La Colina,"Pasaje Diaguita 75, Barrio Centro",F5300GLA,3822433 695,,
697,46014010,46,46014,Espacios de Exhibición Patrimonial,La Rioja,La Rioja,Museo Folklórico,Pelagio B. Luna 811,F5300EBQ,3822428 500,,
698,46014010,46,46014,Espacios de Exhibición Patrimonial,La Rioja,La Rioja,Museo Arqueológico Regional Inca Huasi,Juan Bautista Alberdi 650,F5300EFN,3822427 310,,
699,46014010,46,46014,Espacios de Exhibición Patrimonial,La Rioja,La Rioja,Museo De Arte Sacro,Peladio V. Luna 790,F5300EBP,3822453 335,,
700,46070010,46,46070,Espacios de Exhibición Patrimonial,La Rioja,Malanzán,Museo Arqueológico Virgen De Copacabana,Av. De Los Caudillos S/N,5389,3826490 450,,
701,46049090,46,46049,Espacios de Exhibición Patrimonial,La Rioja,Pituil,Museo Arqueológico,Calle Santo Domingo S/N,5361,3825484 029,,
702,46112010,46,46112,Espacios de Exhibición Patrimonial,La Rioja,Villa Chepes,Museo De Los Caudillos Ángel Nardillo,"9 de Julio, Esquina Sarmiento",F5471XBI,3821420 647,,
703,46098020,46,46098,Espacios de Exhibición Patrimonial,La Rioja,Villa San José,Museo Profesor Osmán Páez,Carlos Saúl Menem S/N,F5359XAN,,,
704,46126010,46,46126,Espacios de Exhibición Patrimonial,La Rioja,Villa Sanagasta,Museo Río De Piedra,"Ruta Nacional 75, Km 18",5301,3822433 410,,
705,46126010,46,46126,Espacios de Exhibición Patrimonial,La Rioja,Villa Sanagasta,Museo Municipal,Carlos Álvarez 348,5301,3822492 055,,
706,46014010,46,46014,Espacios de Exhibición Patrimonial,La Rioja,La Rioja,Archivo Histórico Casa De Joaquín Víctor González,Rivadavia 928,,,,
707,50021010,50,50021,Espacios de Exhibición Patrimonial,Mendoza,Godoy Cruz,Museo “Alguacil Mayor Capitán Don Gaspar Miguel Ruiz de Rojas”,Lavalle 88,,2614225454,,
708,50021010,50,50021,Espacios de Exhibición Patrimonial,Mendoza,Godoy Cruz,Museo  Ferroviario de Godoy Cruz,Panamericana y Av del Trabajo,,2614133127,,
709,50056110,50,50056,Espacios de Exhibición Patrimonial,Mendoza,al Norte de Ingeniero Gustavo Andre,Museo De Las Lagunas Del Rosario,Pueblo de Asunción (Construcción Anexa a La Capilla Vieja),5533,,,
710,50007010,50,50007,Espacios de Exhibición Patrimonial,Mendoza,Capital,Museo De Ciencias Naturales José Lorca,Avda. San Francisco de Asís S/N Parque San Martín,5500,261428 5889,liceoagricola@hotmail.com,
711,50063090,50,50063,Espacios de Exhibición Patrimonial,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martín y Carrodilla,5505,261436 1667,,
712,50063090,50,50063,Espacios de Exhibición Patrimonial,Mendoza,Chacras de Coria,Colección Entomológica Cátedra De Zoología Agrícola - Uncuyo,Almirante Brown 500,M5528AHA,261413 5010 INT. 1203,,
713,50091020,50,50091,Espacios de Exhibición Patrimonial,Mendoza,Chilecito,"Museo De Chilecito, Molino San Francisco",Jamín Ocampo 50,F5360DOB,,,
714,50091020,50,50091,Espacios de Exhibición Patrimonial,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazán,Estación Ferrocarril,5360,,,
715,50007010,50,50007,Espacios de Exhibición Patrimonial,Mendoza,Ciudad,Museo Profesor Lorca,Boulogne Sur Mer 2136,M5500CAW,261423 4400,,
716,50007010,50,50007,Espacios de Exhibición Patrimonial,Mendoza,Ciudad,Museo Nacional Del Vino Y La Vendimia,Ozamis 924,M5515ECT,261497 7763,,
717,50063090,50,50063,Espacios de Exhibición Patrimonial,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,5513,261497 2013,,
718,50105210,50,50105,Espacios de Exhibición Patrimonial,Mendoza,Cuadro Nacional,Museo Histórico Militar San Rafael,Av. Mitre 5500,5607,2627442 197,,
719,50014030,50,50014,Espacios de Exhibición Patrimonial,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,M5620HFB,625422 100,museoga@yahoo.com.ar,
720,50035020,50,50035,Espacios de Exhibición Patrimonial,Mendoza,Junín,Museo Municipal De Arte Ángel María De Rosa,Roque Sáenz Peña 141,6000,2362443 047,cultura@junin.gov.ar,
721,50035020,50,50035,Espacios de Exhibición Patrimonial,Mendoza,Junín,Museo Histórico De Junín,Newbwry y Quintana,6000,2362431 387,cultura@junin.gov.ar,
722,50063070,50,50063,Espacios de Exhibición Patrimonial,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estación Blanco Encalada,5549,261490 1006,,
