,cod_localidad,id_provincia,id_departamento,categoria,provincia,localidad,nombre,domicilio,código postal,número de teléfono,mail,web
271,06469080,06,06469,Salas de cine,Buenos Aires,Lincoln,Cine Club Jorge Newbery,Av. Massey 839,6070,2355421928,clubjnewbery@gmail.com,https://www.facebook.com/clubjorgenewberylincoln/
272,06623100,06,06623,Salas de cine,Buenos Aires,Pergamino,Cinema,Av. Mayo Y San Nicolas,2700,2477443932,cinemapergamino@bbt11.com.ar,http://vamosacinema.com/
273,06420030,06,06420,Salas de cine,Buenos Aires,San Clemente,Gran Tuyu,Av. San Martin 181,7105,2252521025,cinesdelacosta@yahoo.com.ar,https://www.facebook.com/cine.tuyu/
274,06274010,06,06274,Salas de cine,Buenos Aires,Florencio Varela,Cinemacenter,Av. San Martin 554 Y Av. Del Trabajo,1888,s/d42370445,centervarela@cinemacenter.com.ar,http://www.cinemacenter.com.ar/
275,06056010,06,06056,Salas de cine,Buenos Aires,Bahía Blanca,Cinemacenter,Av. Sarmiento 2153,8000,2914535844,centerbahia@cinemacenter.com.ar,http://www.cinemacenter.com.ar/
276,06644010,06,06644,Salas de cine,Buenos Aires,Pinamar,Oasis,Av. Shaw 644,7167,2254497333,exhibidoraatlantica@yahoo.com.ar,http://www.cineoasis.com.ar/
277,06224010,06,06224,Salas de cine,Buenos Aires,Chivilcoy,Cine Español Chivilcoy,Av. Suarez 86,6620,2346427272,laganadolfo@yahoo.com.ar,https://www.facebook.com/cinechivilcoy/
278,06560010,06,06560,Salas de cine,Buenos Aires,Moreno,Hoyts,Av. Victorica 1128,1744,s/d57771000,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/
279,06112010,06,06112,Salas de cine,Buenos Aires,Bragado,Espacio Incaa Florencio Constantino,Belgrano 1260,6640,2342422060,culturabragado@gmail.com,s/d
280,06056010,06,06056,Salas de cine,Buenos Aires,Bahía Blanca,Amodeo Visión,Belgrano 153,8000,2914547639,s/d,s/d
281,06357110,06,06357,Salas de cine,Buenos Aires,Mar del Plata,Pigalle,Belgrano 2327,7600,223490306,danielmazzitello@hotmail.com,s/d
282,06770050,06,06770,Salas de cine,Buenos Aires,San Pedro,Cine Teatro La Palma,Belgrano 961,2930,3329427251,cineteatrolapalma@gmail.com,https://www.facebook.com/MEC.LaPalma/
283,06357110,06,06357,Salas de cine,Buenos Aires,Mar del Plata,Lisieux Diagonal,Belgrano Y Diag. Pueyrredon 3058,7600,2234999200,recepcion666@cinemacenter. com.ar,http://dixain.wixsite.com/paseodiagonal/cines
284,06756010,06,06756,Salas de cine,Buenos Aires,Boulogne,Cinemark Soleil,Bernardo De Yrigoyen 2647,1609,s/d57771000,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar
285,06049020,06,06049,Salas de cine,Buenos Aires,Azul,Flix Cinema,Bolivar 416,7300,2281432580,flixcinema@hotmail.com,http://azul.flixcinema.com.ar/
286,06861010,06,06861,Salas de cine,Buenos Aires,Vicente López,Zona Cine Coto Olivos,Borges 309 Y Espora 3030,1638,1147113478,maciro@coto.com.ar,https://www.zonacines.com.ar
287,06357110,06,06357,Salas de cine,Buenos Aires,Mar del Plata,Teatro Auditorium,Bv. Maritimo 2280,7600,2234937786,direccionauditorium@hotmail.com,http://programacionauditorium.blogspot.com/
288,06532020,06,06532,Salas de cine,Buenos Aires,Mercedes,Cine Mercedes,Calle 20 728,6600,2324432700,cine-mercedes@hotmail.com,http://cinemercedes.com/
289,06280040,06,06280,Salas de cine,Buenos Aires,Miramar,Cine Atlántico,Calle 21 1564,7607,2291420167,recepcion666@cinemacenter.com.ar,http://www.cineteatroatlantico.com.ar/
290,06420040,06,06420,Salas de cine,Buenos Aires,Santa Teresita,Yanel,Calle 32 372,7107,2246520348,s/d,s/d
291,06420040,06,06420,Salas de cine,Buenos Aires,Santa Teresita,Atlántico,Calle 41 258,7107,2246528800,cinesdelacosta@yahoo.com.ar,s/d
292,06441030,06,06441,Salas de cine,Buenos Aires,La Plata,Cinema Paraíso,Calle 46 780,1900,2214834074,fharari@hotmail.com.ar,http://www.cinemalaplata.com
293,06175010,06,06175,Salas de cine,Buenos Aires,Colón,Cine Teatro Colon,Calle 48 Y 19,2720,2477515644,cineteatrocolon@hotmail.com,http://cineteatrocolon.com.ar
294,06441030,06,06441,Salas de cine,Buenos Aires,La Plata,Cinema,Calle 49 621,1900,2214259873,fharari@hotmail.com.ar,http://www.cinemalaplata.com
295,06441030,06,06441,Salas de cine,Buenos Aires,La Plata,Cine Municipal Select,Calle 50 Esq 49 Y 6,1900,2214271210,cineylocacioneslaplata@gmail.com,http://www.cultura.laplata.gov.ar/lugar/cine-municipal-select
296,06420010,06,06420,Salas de cine,Buenos Aires,Las Toninas,Las Toninas,Calle 7 1564 Entre 36 Y 38,7106,2246431050,s/d,s/d
297,06441030,06,06441,Salas de cine,Buenos Aires,La Plata,Cinema,Calle 7 923,1900,2214839947,fharari@hotmail.com.ar,http://www.cinemalaplata.com
298,06581040,06,06581,Salas de cine,Buenos Aires,Necochea,Cines Ocean,Calle 83 350,7630,s/ds/d,pedroacostaesteves@hotmail.com,https://www.cinesocean.com.ar/
299,06056010,06,06056,Salas de cine,Buenos Aires,Bahía Blanca,Cines Del Centro - Cine Visión,Chiclana 452,8000,2914547575,s/d,http://www.cinesdelcentrobb.com.ar/
300,06833100,06,06833,Salas de cine,Buenos Aires,Tres Arroyos,Cine El Solar Del Tortoni,Colon 255,7500,2983425097,cinetortoni@eternet.com,http://www.elsolardeltortoni.com.ar/
301,06515010,06,06515,Salas de cine,Buenos Aires,Tortuguitas,Cinemark,Constituyentes Y Au Panamericana Km 36.5,1667,s/d57771000,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar
302,06357110,06,06357,Salas de cine,Buenos Aires,Mar del Plata,Cinemacenter,Cordoba 1673,7600,2234957271,hbroemser@cinemacenter.com.ar,http://www.cinemacenter.com.ar/
303,06315010,06,06315,Salas de cine,Buenos Aires,General Madariaga,Espacio INCAA Gral. Madariaga,Dr. Carlos Madariaga 499,7163,2267552861,casadelacultura@hotmail.com,https://www.facebook.com/Espacio-INCAA-Madariaga-888001574621995/
304,06568010,06,06560,Salas de cine,Buenos Aires,Haedo,Showcase,Dr. Luis Guemes 393,1706,s/d44439700,naiarg@naiarg.com.ar,https://www.todoshowcase.com/
305,06861010,06,06861,Salas de cine,Buenos Aires,Munro,Showcase,E. Echeverria 3750,1605,s/d47565900,naiarg@naiarg.com.ar galberdi@naiarg.com.ar,https://www.todoshowcase.com/
306,06840010,06,06840,Salas de cine,Buenos Aires,Villa Bosch,Víctor Show Cinemas,El Payador 5539,1682,s/d48440561,julio.perazzelli@hotmail.com,https://www.facebook.com/VictorShowCinemas/
307,06357110,06,06357,Salas de cine,Buenos Aires,Mar del Plata,Cine Cristal,Entre Rios 1783,7600,2234914733,consultoraad@live.com.ar,s/d
308,06270010,06,06270,Salas de cine,Buenos Aires,Ezeiza,Multiplex,Formosa 653,1804,s/d50750446,ldominguez@cinesmultiplex.com.ar,https://www.multiplex.com.ar/
309,06035010,06,06035,Salas de cine,Buenos Aires,Avellaneda,Atlas Cine,Guemes 897,1870,s/d43135050,info@atlascines.com.ar,cineatlasweb.com.ar
310,06420020,06,06420,Salas de cine,Buenos Aires,Mar de Ajó,California,Hipolito Irigoyen 18,7112,2257422022,exhibidoraatlantica@yahoo.com.ar,https://www.facebook.com/Cine-California-MDA-241279462590816/
311,06028010,06,06028,Salas de cine,Buenos Aires,Adrogué,Atlas Cine,Hipolito Yrigoyen 13200,1846,s/d43135050,info@atlascines.com.ar,cineatlasweb.com.ar
312,06301010,06,06301,Salas de cine,Buenos Aires,General Belgrano,Cine Teatro Español,Larrea 688,7223,2243453060,cultura@belgranomun.gob.ar,https://www.facebook.com/CINE-ESPA%C3%91OL-General-Belgrano-1440074889579719/
313,06847020,06,06847,Salas de cine,Buenos Aires,Tres Lomas,Cine Teatro Español,Monteverde 257,6409,2394420855,rominaamutio@hotmail.com,https://www.facebook.com/cinetreslomas/
314,06658010,06,06658,Salas de cine,Buenos Aires,Quilmes,Showcase,Olavarria 180,1878,s/d42576006,naiarg@naiarg.com.ar,https://www.todoshowcase.com/
315,06084020,06,06084,Salas de cine,Buenos Aires,Benito Juarez,Centro Cultural Atilio Marinelli,Otamendi Y Av. San Martin,7020,115313467,ccatiliomarinelli@gmail.com,https://www.facebook.com/Centro-Cultural-Atilio-Marinelli-de-Benito-Ju%C3%A1rez-1396556527284843/
316,06791050,06,06791,Salas de cine,Buenos Aires,Tandil,Cinemacenter,Panama 351,7000,2494424251,centertandil@cinemacenter.com.ar,http://www.cinemacenter.com.ar/
317,06638040,06,06638,Salas de cine,Buenos Aires,Pilar,Village,Panamericana Ac. Norte Km 50,1629,2304650505,village.pilar@village.com.ar,https://www.villagecines.com/
318,06756010,06,06756,Salas de cine,Buenos Aires,Martínez,Hoyts,Parana 3745,1640,s/d41188118,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/
319,06868020,06,06868,Salas de cine,Buenos Aires,Villa Gesell,Atlantic,Paseo 105 Entre 3 Y 2,7165,2255462323,cineatlanticgesell@gmail.com,http://cineatlantic.com.ar/
320,06210020,06,06210,Salas de cine,Buenos Aires,Chacabuco,Cine Teatro Español,Pueyrredon 29,6740,2352442172,estudiodiazpalacio@gmail.com,http://cinemachacabuco.com.ar/
321,06357110,06,06357,Salas de cine,Buenos Aires,Mar del Plata,Cinemacenter,Rivadavia 3050,7600,2234999200,gpaai@cinemacenter.com.ar,http://www.cinemacenter.com.ar/
322,06511020,06,06511,Salas de cine,Buenos Aires,Maipú,Cine Teatro Sociedad Italiana,Rivadavia 555,7160,2268421649,marinagole@yahoo.com.ar,https://www.facebook.com/CineTeatroSociedadItalianaMaipu
323,06427010,06,06427,Salas de cine,Buenos Aires,Gonzalez Catán,Cpm Cinemas Catan Shopping,Ruta 3 Km 29 Bj Manuel De Rosas 14457,1759,s/d49534489,cpmcinemas@gmail.com,https://cpmcines.com
324,06455030,06,06455,Salas de cine,Buenos Aires,Las Flores,Cine San Martin,San Martin 593,7200,2244462332,estre-c@hotmail.com,http://www.cinesanmartin3d.com.ar/
325,06434010,06,06434,Salas de cine,Buenos Aires,Lanús,Zona Cines Coto Lanús,Warnes 2450,1824,1142399300,maciro@coto.com.ar,https://www.zonacines.com.ar
326,06791050,06,06791,Salas de cine,Buenos Aires,Tandil,Espacio INCAA Unicen,Yrigoyen 662,7000,2494628324,martinezmcarla@yahoo.com.ar,https://www.unicen.edu.ar/content/funciones-espacio-incaa-unicen-ahora-tambi%C3%A9n-podes-seguirnos-en-instagram
327,10049030,10,10049,Salas de cine,Catamarca,Catamarca,Cine Teatro Catamarca,San Martín 555,4700,3834439129,s/d,http://www.turismo.catamarca.gob.ar/?vh_accommodation=teatros-en-sfvc/cine-teatro-catamarca
328,06427010,06,06427,Salas de cine,Buenos Aires,San Justo,Espacio INCAA Km 16 La Matanza ,Av. Illia 2340,1754,1135316634,info@ccvb.org.ar,http://www.ccvb.org.ar/cinespecioincaa.html
